filename,x,y,z
SW\Background\SW_11200_SE.jpg,13.767555,6.576343,4.5866323
SW\Background\SW_11284_NW.jpg,10.279217,5.2224984,3.029019
SW\Background\SW_11292_NW.jpg,10.383009,4.9750366,2.3987741
SW\Background\SW_11292_SE.jpg,10.252037,5.1967616,2.2974076
SW\Background\SW_11705_NW.jpg,13.783271,6.529661,4.0716925
SW\Background\SW_1171.jpg,13.315564,6.4531336,4.133496
SW\Background\SW_11781.jpg,11.5817795,6.706159,6.2190833
SW\Background\SW_1180.jpg,10.541965,5.4591455,2.3197947
SW\Background\SW_11859.jpg,13.897419,6.702354,4.831745
SW\Background\SW_11986.jpg,11.929699,6.6627407,5.998231
SW\Background\SW_12001.jpg,11.216227,6.404891,6.171874
SW\Background\SW_12036.jpg,12.03894,6.834151,5.7864227
SW\Background\SW_12044.jpg,12.494839,5.924644,3.7567158
SW\Background\SW_12046.jpg,13.238422,6.7952523,4.7517724
SW\Background\SW_12055.jpg,10.969442,6.216362,5.870978
SW\Background\SW_12077.jpg,11.272129,6.3507543,6.25481
SW\Background\SW_12670.jpg,13.207429,6.613106,3.6052172
SW\Background\SW_13209_NW.jpg,11.31159,5.690889,3.221331
SW\Background\SW_1346.jpg,10.691769,4.9350457,2.2979848
SW\Background\SW_13520.jpg,10.734017,4.874498,2.254837
SW\Background\SW_13535.jpg,10.691473,4.921864,2.2237499
SW\Background\SW_13599.jpg,10.795633,4.9803534,2.1806855
SW\Background\SW_1486_NW.jpg,10.64951,5.7620225,4.130888
SW\Background\SW_16161.jpg,11.150727,6.335779,5.2551003
SW\Background\SW_16198.jpg,-0.9898871,5.104988,1.4244859
SW\Background\SW_16217.jpg,10.5504675,5.8794856,5.8077574
SW\Background\SW_16223.jpg,11.15117,6.405931,5.300937
SW\Background\SW_16249.jpg,10.909848,6.03743,5.1996026
SW\Background\SW_16303.jpg,11.491359,6.6034117,6.2077446
SW\Background\SW_16408.jpg,11.756554,6.1071196,4.7267175
SW\Background\SW_16416.jpg,12.569822,6.540488,5.116709
SW\Background\SW_18041.jpg,11.228279,5.275744,2.7842324
SW\Background\SW_18048.jpg,10.988896,5.044929,2.6575408
SW\Background\SW_18057.jpg,11.084947,5.1630807,2.7040658
SW\Background\SW_18089.jpg,13.162985,6.3911543,3.8218937
SW\Background\SW_18107.jpg,11.019958,5.065875,2.7394936
SW\Background\SW_18216.jpg,13.436983,6.629853,3.7708898
SW\Background\SW_18225.jpg,10.376959,5.2212963,2.2155287
SW\Background\SW_18233.jpg,12.739486,6.556,4.8886905
SW\Background\SW_18244.jpg,11.813628,6.6181893,5.467997
SW\Background\SW_18303.jpg,11.659919,6.6401978,6.1654267
SW\Background\SW_18359.jpg,12.285617,6.168252,4.2935805
SW\Background\SW_18396.jpg,11.767576,6.666555,5.7995806
SW\Background\SW_19167_SE.jpg,11.351191,6.5853143,6.070314
SW\Background\SW_20553.jpg,11.402394,6.6136317,6.128247
SW\Background\SW_20586.jpg,10.635621,5.6807027,3.8649817
SW\Background\SW_20769.jpg,11.920436,6.7056417,5.616839
SW\Background\SW_21203.jpg,11.399732,6.6523046,5.957691
SW\Background\SW_21258.jpg,13.359464,6.6949134,4.948661
SW\Background\SW_21302.jpg,13.496546,6.651474,5.4567356
SW\Background\SW_21346.jpg,13.430967,6.669709,3.9980664
SW\Background\SW_21363.jpg,13.607882,6.566437,4.3731565
SW\Background\SW_21366.jpg,13.561998,6.6875105,5.3458614
SW\Background\SW_22017.jpg,12.3439,5.817847,3.862373
SW\Background\SW_22023.jpg,11.384154,6.203633,5.315009
SW\Background\SW_22312.jpg,12.225482,5.8693,4.0561132
SW\Background\SW_22419_NW.jpg,10.482391,5.355079,2.6448162
SW\Background\SW_22419_SE.jpg,10.411961,5.3800497,2.7798715
SW\Background\SW_2246.jpg,10.810287,5.7863092,5.0621886
SW\Background\SW_22463.jpg,13.488776,6.687525,5.2529726
SW\Background\SW_22504.jpg,12.1354265,6.741028,5.7364783
SW\Background\SW_22536.jpg,11.519618,6.7371492,6.209007
SW\Background\SW_22564.jpg,11.527678,6.71048,6.2255745
SW\Background\SW_22593.jpg,13.412502,6.7424107,5.353554
SW\Background\SW_22669.jpg,11.5515175,6.651763,6.080709
SW\Background\SW_2275.jpg,11.001995,5.9869933,4.956266
SW\Background\SW_2324.jpg,10.905379,5.764065,4.675039
SW\Background\SW_23294.jpg,10.21376,5.3451786,2.6961303
SW\Background\SW_23392.jpg,10.628081,5.9367924,5.7596684
SW\Background\SW_23410.jpg,12.047315,6.7717853,5.613639
SW\Background\SW_23488.jpg,14.089992,6.609547,4.811144
SW\Background\SW_23510.jpg,14.325729,6.8280215,5.192716
SW\Background\SW_23526.jpg,14.075514,6.917937,5.3490663
SW\Background\SW_23579.jpg,10.300938,5.149551,2.2937613
SW\Background\SW_23580.jpg,12.072673,6.8642645,5.7656794
SW\Background\SW_23604.jpg,10.901514,5.811013,4.591476
SW\Background\SW_2369.jpg,10.761523,5.1579466,2.2864072
SW\Background\SW_23708_NW.jpg,10.929006,5.852688,4.791276
SW\Background\SW_23708_SE.jpg,10.405603,5.186058,2.0981982
SW\Background\SW_23737.jpg,10.511445,5.154902,2.3264673
SW\Background\SW_23748.jpg,10.411692,5.4427505,2.7808228
SW\Background\SW_23764.jpg,10.454573,5.3736596,2.4168565
SW\Background\SW_23803.jpg,10.624038,5.1527762,2.0916705
SW\Background\SW_2414.jpg,10.703118,4.875668,2.065199
SW\Background\SW_2455.jpg,10.727156,4.877516,2.2074883
SW\Background\SW_24997.jpg,11.5316925,6.497823,6.1433253
SW\Background\SW_25004.jpg,13.539131,6.7452846,5.4917626
SW\Background\SW_25033_SE.jpg,10.718271,5.1563425,1.931225
SW\Background\SW_25123.jpg,10.607928,5.1959743,1.7507285
SW\Background\SW_258_SE.jpg,11.176069,5.78181,4.2618937
SW\Background\SW_25937_SE.jpg,15.479485,6.6138854,4.0716143
SW\Background\SW_26019_NW.jpg,10.939423,6.0784087,5.358524
SW\Background\SW_26019_SE.jpg,10.854645,6.102416,5.3187804
SW\Background\SW_26428_NW.jpg,13.587716,6.745494,5.555553
SW\Background\SW_26575.jpg,10.254024,5.189252,2.8474844
SW\Background\SW_26678.jpg,10.905324,6.1114087,5.737459
SW\Background\SW_26877.jpg,11.39389,6.6250577,6.154568
SW\Background\SW_26917_NW.jpg,11.458674,6.7203584,6.204809
SW\Background\SW_26917_SE.jpg,13.567522,6.6712933,5.52874
SW\Background\SW_26940_NW.jpg,11.96284,6.7079043,5.7088118
SW\Background\SW_26940_SE.jpg,14.052318,6.3793793,4.4921722
SW\Background\SW_26974.jpg,12.775343,5.9021416,3.202262
SW\Background\SW_27036.jpg,11.418792,6.6406536,6.2225842
SW\Background\SW_27275_NW.jpg,10.224316,5.2330537,2.6400611
SW\Background\SW_27275_SE.jpg,12.196651,6.611337,5.410656
SW\Background\SW_27289_NW.jpg,13.462218,6.7712646,5.5166516
SW\Background\SW_27289_SE.jpg,11.862324,5.3154206,2.8443582
SW\Background\SW_27291.jpg,13.753076,6.7625513,5.398577
SW\Background\SW_27297.jpg,14.522693,6.773996,4.939224
SW\Background\SW_27570.jpg,11.107864,5.247516,2.772962
SW\Background\SW_27924_NW.jpg,10.88527,6.050486,5.3673525
SW\Background\SW_28034_SE.jpg,10.848381,5.750154,4.9311185
SW\Background\SW_2849_NW.jpg,10.634258,4.762082,2.1754203
SW\Background\SW_2849_SE.jpg,10.513068,4.76803,1.9016677
SW\Background\SW_2915.jpg,11.428647,6.6331787,6.2303033
SW\Background\SW_2916.jpg,12.267614,6.7432346,5.591901
SW\Background\SW_2918.jpg,14.284325,7.621644,4.4834275
SW\Background\SW_29449_SE.jpg,10.649789,5.699106,3.9658108
SW\Background\SW_2949.jpg,11.655137,6.032088,3.0140696
SW\Background\SW_30158_NW.jpg,14.250167,6.291853,4.5526867
SW\Background\SW_30621.jpg,10.137409,5.3418713,2.6531103
SW\Background\SW_30634.jpg,10.110711,5.3784003,2.8434746
SW\Background\SW_30980.jpg,11.102172,5.052651,2.659144
SW\Background\SW_30981.jpg,11.09948,5.0117927,2.6561472
SW\Background\SW_31061_NW.jpg,10.552516,5.432236,2.5690367
SW\Background\SW_31061_SE.jpg,11.245598,6.02813,1.9578831
SW\Background\SW_31204.jpg,11.744495,6.5051394,5.21957
SW\Background\SW_31205.jpg,10.849633,5.984092,5.168765
SW\Background\SW_31321_SE.jpg,13.33699,6.487463,3.712354
SW\Background\SW_31436.jpg,13.38238,6.7841196,5.5737267
SW\Background\SW_31523.jpg,12.133665,6.9949365,5.689519
SW\Background\SW_31542.jpg,14.736249,6.8936377,4.54022
SW\Background\SW_31569.jpg,12.2000475,6.779164,5.6935444
SW\Background\SW_31610.jpg,14.019152,7.207854,4.8151264
SW\Background\SW_31644.jpg,13.320173,6.4199386,3.973056
SW\Background\SW_31646.jpg,14.00758,6.7266436,4.986408
SW\Background\SW_31658.jpg,10.627744,5.6942377,3.935461
SW\Background\SW_31661.jpg,10.411864,5.2918196,2.17762
SW\Background\SW_31734.jpg,2.8714983,6.0979915,1.529144
SW\Background\SW_31754.jpg,3.0455508,6.0964627,1.5547671
SW\Background\SW_31776.jpg,12.195252,6.7713923,5.695448
SW\Background\SW_31777.jpg,10.184984,5.2789803,3.277181
SW\Background\SW_31831.jpg,10.576894,5.4250817,2.144984
SW\Background\SW_31867.jpg,10.651556,5.469283,2.2083552
SW\Background\SW_322_SE.jpg,10.987673,5.796998,4.6954517
SW\Background\SW_32438.jpg,13.135994,6.8735127,4.5347147
SW\Background\SW_32502.jpg,12.015922,6.983796,5.8261576
SW\Background\SW_32540_NW.jpg,11.89115,6.706252,6.0923057
SW\Background\SW_32797_NW.jpg,10.985496,6.0947084,2.9209716
SW\Background\SW_32797_SE.jpg,10.9903345,5.8495827,3.6941376
SW\Background\SW_32857_SE.jpg,10.93888,5.963375,2.8691854
SW\Background\SW_33350.jpg,11.509819,6.682742,6.1588187
SW\Background\SW_33357.jpg,13.449194,6.754805,5.4592314
SW\Background\SW_34775.jpg,12.434017,6.604033,5.303145
SW\Background\SW_34794.jpg,12.229528,6.5267706,5.320185
SW\Background\SW_34836.jpg,11.446748,6.6458793,6.112438
SW\Background\SW_34909.jpg,10.246121,5.2692842,2.6782768
SW\Background\SW_3492.jpg,11.1906,6.51355,5.9403644
SW\Background\SW_3493.jpg,13.701551,6.5240674,4.582706
SW\Background\SW_35093.jpg,11.503838,5.4520326,3.1927116
SW\Background\SW_3546.jpg,11.493837,6.755996,6.138653
SW\Background\SW_3557.jpg,13.554148,6.634084,4.606865
SW\Background\SW_3580.jpg,13.471491,6.672978,5.5066657
SW\Background\SW_36635_SE.jpg,11.14686,5.9492674,3.4922893
SW\Background\SW_37289_NW.jpg,11.126955,6.401725,6.0093637
SW\Background\SW_37289_SE.jpg,10.68656,5.6649714,3.888685
SW\Background\SW_37338_NW.jpg,11.005005,6.2105894,5.892959
SW\Background\SW_37338_SE.jpg,10.881378,5.5367155,2.5778604
SW\Background\SW_37363_NW.jpg,10.873045,6.143113,5.8736615
SW\Background\SW_37363_SE.jpg,10.923901,5.713724,2.646635
SW\Background\SW_37924_SE.jpg,13.514064,6.655466,5.495676
SW\Background\SW_38614_NW.jpg,11.270595,6.4185143,6.2733407
SW\Background\SW_38792_SE.jpg,10.783858,6.1206746,5.7989855
SW\Background\SW_39359_NW.jpg,10.655884,5.877429,5.5980825
SW\Background\SW_39493.jpg,11.294656,6.384275,6.333416
SW\Background\SW_39500.jpg,13.595884,6.5638876,4.666024
SW\Background\SW_4012_NW.jpg,10.508183,5.194914,1.8527222
SW\Background\SW_4012_SE.jpg,10.236649,5.2682285,2.619472
SW\Background\SW_40235.jpg,12.665176,6.082497,2.6535192
SW\Background\SW_40381.jpg,13.967077,6.4350157,4.391877
SW\Background\SW_40405.jpg,13.8958,6.4428587,4.328224
SW\Background\SW_40579.jpg,12.089927,6.8153434,5.9665937
SW\Background\SW_40587.jpg,14.652892,6.6105866,4.731491
SW\Background\SW_40768.jpg,13.48591,6.7555857,5.466168
SW\Background\SW_40806.jpg,14.037253,6.9795012,3.429672
SW\Background\SW_40838.jpg,11.398245,6.509757,6.296573
SW\Background\SW_40887.jpg,11.901866,6.111052,2.8010375
SW\Background\SW_408_NW.jpg,11.330158,6.431802,2.2225206
SW\Background\SW_41244_SE.jpg,10.541775,5.355299,2.8728092
SW\Background\SW_41743_NW.jpg,11.781688,6.963933,1.7135485
SW\Background\SW_41743_SE.jpg,11.323391,5.552801,3.0243495
SW\Background\SW_42580.jpg,15.319638,6.8848825,4.107038
SW\Background\SW_42586.jpg,14.791021,6.708461,4.0950575
SW\Background\SW_43896_NW.jpg,12.0334425,5.892377,3.915612
SW\Background\SW_43896_SE.jpg,11.570098,5.0987544,2.8544967
SW\Background\SW_45002_NW.jpg,10.3331175,5.3586326,2.7967079
SW\Background\SW_45416.jpg,10.304152,5.1960697,2.5264227
SW\Background\SW_45421.jpg,10.864385,5.823511,4.9311647
SW\Background\SW_45481.jpg,2.9027236,6.0798564,1.5208695
SW\Background\SW_45484.jpg,11.239989,6.355573,4.9187884
SW\Background\SW_45506.jpg,10.688587,5.308194,2.9414809
SW\Background\SW_46797.jpg,10.412715,4.9987965,2.334339
SW\Background\SW_47214.jpg,2.1849396,5.1180673,1.8834469
SW\Background\SW_47222.jpg,10.418722,5.0114655,2.53102
SW\Background\SW_47664_NW.jpg,11.264308,6.4313345,6.2390256
SW\Background\SW_47664_SE.jpg,11.1226,5.678868,4.2025156
SW\Background\SW_47694_NW.jpg,11.197268,6.208169,5.455476
SW\Background\SW_47694_SE.jpg,11.384537,5.9224668,3.4778848
SW\Background\SW_48163.jpg,11.472268,6.519963,6.306662
SW\Background\SW_48181.jpg,13.06303,6.159874,3.4116209
SW\Background\SW_48268.jpg,13.424758,6.827342,5.416257
SW\Background\SW_48283.jpg,14.246525,7.5385666,4.0280256
SW\Background\SW_48340.jpg,11.355993,6.240648,5.187398
SW\Background\SW_48412.jpg,14.119274,6.491001,4.2895336
SW\Background\SW_48449.jpg,13.152084,6.880809,4.8951383
SW\Background\SW_48469.jpg,11.606154,6.740192,6.038301
SW\Background\SW_48763.jpg,11.127087,5.251807,2.4673662
SW\Background\SW_48955.jpg,13.072165,6.560881,4.838804
SW\Background\SW_48960.jpg,13.548971,6.721197,5.530931
SW\Background\SW_49107_SE.jpg,10.91629,5.5203347,2.637785
SW\Background\SW_49191_NW.jpg,11.296164,6.338551,2.1712453
SW\Background\SW_49191_SE.jpg,10.843536,6.1733246,5.6750455
SW\Background\SW_49278_NW.jpg,10.471375,5.1731286,2.3440647
SW\Background\SW_49476.jpg,10.263724,5.175031,2.4309654
SW\Background\SW_49645.jpg,10.126254,5.273961,2.5905147
SW\Background\SW_49707.jpg,10.7464905,5.939386,4.8468437
SW\Background\SW_50043.jpg,10.543946,4.7229514,1.9628899
SW\Background\SW_50113.jpg,10.229506,5.191345,2.3557513
SW\Background\SW_50413.jpg,11.866019,5.2943616,2.903113
SW\Background\SW_50424.jpg,10.787857,5.147514,2.517722
SW\Background\SW_50452.jpg,10.555123,5.322684,2.3973622
SW\Background\SW_50708_NW.jpg,11.839014,5.7455497,4.0918174
SW\Background\SW_50708_SE.jpg,10.822632,5.7736664,4.9326477
SW\Background\SW_50907_SE.jpg,12.3451185,5.776524,2.4856546
SW\Background\SW_51397_NW.jpg,10.332507,5.3355584,2.462749
SW\Background\SW_51397_SE.jpg,10.949136,5.9676495,4.9878974
SW\Background\SW_52351.jpg,11.595191,6.6361084,6.234696
SW\Background\SW_52446.jpg,13.004809,6.6294417,5.1228375
SW\Background\SW_52498.jpg,11.057799,6.2695346,6.0735826
SW\Background\SW_52528.jpg,11.933268,6.477875,5.4848084
SW\Background\SW_52854.jpg,10.7799,5.9995027,5.513643
SW\Background\SW_52899.jpg,11.274988,5.9733553,3.8811638
SW\Background\SW_52919.jpg,10.95074,6.153716,5.49489
SW\Background\SW_52977.jpg,10.645532,5.929895,5.7425647
SW\Background\SW_53047.jpg,11.79561,6.4466333,2.2761247
SW\Background\SW_53054.jpg,13.5722685,6.6026077,4.3483367
SW\Background\SW_53069.jpg,12.959741,6.6139417,4.1551285
SW\Background\SW_53072.jpg,13.407959,6.50295,4.4701934
SW\Background\SW_53916.jpg,10.850726,5.103896,1.998324
SW\Background\SW_53918.jpg,11.235882,5.2847347,3.128491
SW\Background\SW_53927.jpg,10.531296,4.834171,2.2885792
SW\Background\SW_53929.jpg,11.027059,5.0656204,2.4115813
SW\Background\SW_53941.jpg,11.341343,5.6613007,2.8926344
SW\Background\SW_53943.jpg,11.715527,5.8880687,3.8567646
SW\Background\SW_53977.jpg,13.023517,6.759805,5.690203
SW\Background\SW_53988.jpg,12.676101,6.574777,5.118701
SW\Background\SW_54159.jpg,13.500485,6.6195917,4.6849823
SW\Background\SW_5511.jpg,11.444054,6.6960607,6.150908
SW\Background\SW_55348.jpg,11.952081,6.557641,5.940438
SW\Background\SW_55359.jpg,11.611588,6.7290196,6.170325
SW\Background\SW_55364.jpg,11.019461,5.5373573,3.118676
SW\Background\SW_55449.jpg,11.689615,6.583199,6.141259
SW\Background\SW_56719.jpg,10.857448,5.460612,3.2323825
SW\Background\SW_56768.jpg,11.088874,6.241199,5.768616
SW\Background\SW_57259.jpg,10.235906,5.239345,2.8745778
SW\Background\SW_57261.jpg,11.037118,6.136439,5.503501
SW\Background\SW_5772_SE.jpg,12.425084,6.5428414,5.140394
SW\Background\SW_58008.jpg,14.317387,6.486133,4.1967793
SW\Background\SW_58770.jpg,13.203962,6.472056,4.6504397
SW\Background\SW_58779.jpg,11.725343,6.600247,6.228243
SW\Background\SW_58785.jpg,11.570849,6.688262,6.271934
SW\Background\SW_5889.jpg,14.0269375,6.410896,4.3986363
SW\Background\SW_5944.jpg,11.455754,6.579304,6.1960826
SW\Background\SW_60141.jpg,10.415263,4.9863653,2.3166203
SW\Background\SW_60522.jpg,10.823405,6.0719852,5.6936436
SW\Background\SW_60527.jpg,10.925378,6.0547633,5.4678206
SW\Background\SW_60535.jpg,10.586267,5.6322193,3.7482283
SW\Background\SW_60562.jpg,12.220852,6.537641,0.95358396
SW\Background\SW_60792.jpg,14.365231,6.5773077,5.0467753
SW\Background\SW_60798.jpg,14.034853,6.494946,4.6163554
SW\Background\SW_60809.jpg,11.691724,6.7297535,6.1383386
SW\Background\SW_60841.jpg,11.659491,6.6651196,6.1679425
SW\Background\SW_60858.jpg,13.509062,6.733054,5.459071
SW\Background\SW_61002.jpg,10.744284,5.171831,2.4907115
SW\Background\SW_61008.jpg,11.3056755,5.351999,2.7433794
SW\Background\SW_61024.jpg,13.7714615,6.631923,3.76833
SW\Background\SW_6166.jpg,10.868683,5.4907546,1.7344279
SW\Background\SW_62297.jpg,14.184228,6.3555326,3.99277
SW\Background\SW_62327.jpg,14.443763,6.6617475,4.981135
SW\Background\SW_62333.jpg,14.218465,7.044605,4.9745255
SW\Background\SW_62841.jpg,15.492593,6.5023527,4.005745
SW\Background\SW_62847.jpg,10.407937,5.43154,2.8540006
SW\Background\SW_62864.jpg,10.365683,5.3930807,2.892167
SW\Background\SW_62901.jpg,10.521544,5.446403,2.4812682
SW\Background\SW_62913.jpg,10.643857,5.713978,3.9228396
SW\Background\SW_63423.jpg,10.21943,5.135087,2.8712096
SW\Background\SW_63544.jpg,14.392599,6.047764,4.089321
SW\Background\SW_64302.jpg,10.828565,5.582758,2.4957306
SW\Background\SW_64338.jpg,14.380801,6.783016,4.3060536
SW\Background\SW_64361.jpg,14.309406,6.1956286,4.3683596
SW\Background\SW_64384.jpg,11.947128,6.104172,2.6273265
SW\Background\SW_64391.jpg,14.157861,6.2555733,4.4449434
SW\Background\SW_6446_NW.jpg,11.499171,6.672559,6.147912
SW\Background\SW_6446_SE.jpg,11.116505,5.8066335,3.8252404
SW\Background\SW_64743.jpg,10.847063,6.2037253,5.7281446
SW\Background\SW_64745.jpg,10.7640705,6.1867785,5.684325
SW\Background\SW_64759.jpg,10.823228,5.9427166,5.2261996
SW\Background\SW_64826.jpg,10.755356,6.0229907,5.4601774
SW\Background\SW_6554_NW.jpg,10.415549,5.3754544,2.6551468
SW\Background\SW_65765.jpg,11.540196,6.7552032,6.019365
SW\Background\SW_65890.jpg,11.807638,6.766166,5.951246
SW\Background\SW_66145.jpg,10.353762,5.3346257,2.5532942
SW\Background\SW_66169.jpg,12.459509,6.2001677,3.6413414
SW\Background\SW_66173.jpg,10.276247,5.3293185,2.5883868
SW\Background\SW_67041.jpg,10.84214,6.1536846,5.8097258
SW\Background\SW_67049.jpg,10.708043,6.0118246,5.781838
SW\Background\SW_67072.jpg,11.027473,6.2166915,5.313649
SW\Background\SW_67078.jpg,10.873975,6.0739956,5.374521
SW\Background\SW_67086.jpg,10.812897,6.13228,5.783336
SW\Background\SW_67343.jpg,11.359714,6.022167,4.773634
SW\Background\SW_67347.jpg,11.823532,6.6098804,5.494669
SW\Background\SW_67397.jpg,12.255362,6.8343873,5.9074235
SW\Background\SW_67419.jpg,13.856341,6.7952566,5.2653604
SW\Background\SW_67441.jpg,14.333552,6.635898,4.391443
SW\Background\SW_67528.jpg,14.078939,6.62746,4.7604036
SW\Background\SW_67545.jpg,12.779883,6.0357943,3.711068
SW\Background\SW_67564.jpg,12.065217,6.8392196,6.009444
SW\Background\SW_6791.jpg,13.731537,6.59443,4.517318
SW\Background\SW_6880.jpg,13.440784,6.862176,5.2796683
SW\Background\SW_6892.jpg,11.168316,5.9121037,3.9145174
SW\Background\SW_6897.jpg,11.315995,6.3720965,6.3849463
SW\Background\SW_6929.jpg,11.364453,6.643366,6.024202
SW\Background\SW_7100.jpg,11.71821,6.476578,5.1726604
SW\Background\SW_7106.jpg,14.769115,6.5083194,4.9717183
SW\Background\SW_7148.jpg,13.855368,6.8871727,5.407443
SW\Background\SW_7166.jpg,12.122734,6.680433,5.5116215
SW\Background\SW_7190.jpg,12.263901,6.7727532,5.712343
SW\Background\SW_7284.jpg,13.719422,6.807953,5.4772954
SW\Background\SW_7708_NW.jpg,10.563574,4.942092,1.9916654
SW\Background\SW_7752_NW.jpg,10.33237,5.3361225,2.5338638
SW\Background\SW_785_SE.jpg,11.416771,6.680647,2.2232544
SW\Background\SW_8263_SE.jpg,11.781405,6.59518,6.203113
SW\Background\SW_8369.jpg,10.85381,6.1807523,5.79562
SW\Background\SW_8370.jpg,11.154774,5.7392974,4.0072126
SW\Background\SW_8732_NW.jpg,10.530208,4.78476,1.9646112
SW\Background\SW_8732_SE.jpg,10.468764,4.8667736,1.8592961
SW\Background\SW_9274.jpg,11.179438,6.388872,6.198366
SW\Background\SW_9629_SE.jpg,10.48512,5.435991,2.7350464
SW\Background\SW_9717_NW.jpg,10.193631,5.3068175,2.6271958
SW\Background\SW_9717_SE.jpg,10.586364,5.454172,2.5096793
SW\Real\SW_10012.jpg,10.594452,5.358566,1.7216758
SW\Real\SW_10080.jpg,10.477724,5.4326944,2.1581204
SW\Real\SW_10181.jpg,14.437786,7.253411,4.160021
SW\Real\SW_10216.jpg,14.1845875,8.015357,4.5327168
SW\Real\SW_10762.jpg,14.709467,7.6071577,4.675053
SW\Real\SW_10817.jpg,14.317727,7.089277,3.4332793
SW\Real\SW_10825.jpg,12.2928705,6.8571367,2.2526324
SW\Real\SW_10861.jpg,11.841297,6.8522415,2.3989654
SW\Real\SW_10949.jpg,14.418492,7.8516526,4.4800377
SW\Real\SW_11029.jpg,11.778035,6.918067,2.4436486
SW\Real\SW_11140.jpg,13.575208,6.1500025,3.1249578
SW\Real\SW_11162.jpg,14.601432,7.7145934,3.5366187
SW\Real\SW_11199.jpg,14.476674,7.5920677,4.3625045
SW\Real\SW_11281.jpg,10.561118,4.883544,1.972874
SW\Real\SW_11283.jpg,10.471742,4.956279,2.0159724
SW\Real\SW_11291.jpg,10.463711,5.0301723,2.2688167
SW\Real\SW_11385.jpg,12.478865,6.147753,2.2098532
SW\Real\SW_12844.jpg,14.668567,6.7703857,3.4413774
SW\Real\SW_13211.jpg,11.737794,6.9588604,1.7564626
SW\Real\SW_1484.jpg,10.626063,5.577566,1.8926295
SW\Real\SW_1485.jpg,11.455543,6.6271863,1.9150459
SW\Real\SW_15305.jpg,11.451991,6.79022,2.381117
SW\Real\SW_15320.jpg,11.46487,6.8213253,2.200485
SW\Real\SW_15562.jpg,11.077731,5.908145,1.7697835
SW\Real\SW_16374.jpg,10.911029,5.776771,1.6262354
SW\Real\SW_18522.jpg,10.551516,4.9670258,1.7991713
SW\Real\SW_19783.jpg,10.756203,5.4322977,1.8390812
SW\Real\SW_19860.jpg,10.95133,5.4608946,1.8551406
SW\Real\SW_19907.jpg,12.56602,6.67807,1.335127
SW\Real\SW_20033.jpg,14.732364,8.0709305,3.438775
SW\Real\SW_20087.jpg,14.459024,6.7412424,3.3025503
SW\Real\SW_20146.jpg,12.278576,6.7562623,1.8944103
SW\Real\SW_20153.jpg,14.37791,6.809471,3.2031431
SW\Real\SW_20158.jpg,12.2498455,6.7912345,1.9534345
SW\Real\SW_22251.jpg,11.472944,5.2208934,2.8615577
SW\Real\SW_22390.jpg,11.044964,5.9019094,1.7126042
SW\Real\SW_22395.jpg,11.055979,5.9143453,1.6404352
SW\Real\SW_23976.jpg,12.470193,6.573717,1.3387864
SW\Real\SW_24031.jpg,12.402012,6.6529555,1.3342333
SW\Real\SW_25020.jpg,10.937498,5.7025795,1.7018673
SW\Real\SW_25032.jpg,10.536424,4.9187284,1.9158607
SW\Real\SW_25079.jpg,10.517899,4.9506087,1.8210639
SW\Real\SW_25132.jpg,10.585545,5.351492,1.7506832
SW\Real\SW_25330.jpg,11.067404,5.222216,2.394421
SW\Real\SW_25374.jpg,10.903666,5.7130427,1.5932488
SW\Real\SW_25386.jpg,10.5431185,4.928695,1.851787
SW\Real\SW_257.jpg,11.523857,7.038131,1.8621161
SW\Real\SW_25828.jpg,12.746272,7.2474313,2.251632
SW\Real\SW_25861.jpg,10.9495735,5.199811,2.1027493
SW\Real\SW_26406.jpg,13.712319,7.184063,3.539289
SW\Real\SW_26427.jpg,13.993689,7.5630503,3.7106833
SW\Real\SW_26455.jpg,14.369162,7.079236,3.785558
SW\Real\SW_26470.jpg,13.230091,6.5521693,2.3747265
SW\Real\SW_27856.jpg,11.273215,5.673792,1.8550901
SW\Real\SW_27918.jpg,11.119843,5.5714235,2.3121238
SW\Real\SW_27923.jpg,10.869035,5.299438,2.0928774
SW\Real\SW_27962.jpg,11.192255,5.7242937,2.1803377
SW\Real\SW_27978.jpg,11.432076,6.3349676,1.836202
SW\Real\SW_28033.jpg,11.274506,6.1788,1.7891309
SW\Real\SW_2812.jpg,10.930856,5.0874486,1.7400863
SW\Real\SW_2829.jpg,10.741781,4.8921742,1.9237008
SW\Real\SW_29448.jpg,10.260319,5.27871,2.4151132
